genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
[],Cliff Johnson,0.761,0.641,128400,0.928,0.00817,0.137,-4.901,0.0423,103.191,0.881,5,9,1,2
"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'soul jazz']",Cliff Jordan,0.862666667,0.608,453178,0.327,0.1922,0.176433333,-12.30533333,0.054833333,104.9103333,0.596666667,8.333333333,10,1,6
"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'mellow gold', 'rock-and-roll', 'rockabilly', 'soft rock']",Cliff Richard,0.3983125,0.529333333,207474.5208,0.513875,0.000666067,0.146579167,-9.6019375,0.03601875,123.3241458,0.558375,40.75,0,1,48
"['adult standards', 'merseybeat', 'rock-and-roll']",Cliff Richard & The Shadows,0.182,0.48,160973,0.341,0.00225,0.0935,-11.363,0.0334,119.708,0.34,25,0,1,2
[],Cliff Weston,0.975,0.83,202520,0.407,0.0507,0.452,-12.396,0.197,113.939,0.953,23,10,1,1
[],Cliff Young,0.113,0.34,308667,0.612,1.97E-05,0.099,-6.71,0.0294,80.147,0.376,37,10,1,1
"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'soul jazz', 'stride', 'swing', 'vocal jazz']",Clifford Brown,0.768393701,0.499141732,338727.7165,0.406800787,0.22756063,0.319279528,-12.23711811,0.067908661,121.8298819,0.564470866,16.78740157,0,1,127
[],Clifford Brown All Stars,0.551,0.544,1086000,0.542,0.00944,0.0929,-10.132,0.0488,112.092,0.742,0,5,1,2
[],Clifford David,0.805,0.412,280427,0.459,0,0.127,-9.667,0.138,87.378,0.549,18,9,1,1
[],Clifford Grey,0.947,0.526,135667,0.612,0.000567,0.16,-8.167,0.057,124.371,0.764,1,8,1,1
[],Clifford Solum,0.992,0.196,191250,0.027,0.799,0.102,-29.634,0.0491,133.866,0.0359,63,7,1,2
"['chicano rap', 'latin hip hop']",Clika 1,0.033633333,0.701,279862,0.708666667,0,0.376333333,-6.976666667,0.411,155.653,0.706,40.66666667,7,1,3
"['blues rock', 'british blues', 'classic rock', 'classic uk pop', 'country rock', 'soft rock']",Climax,0.434,0.203,164653,0.401,0,0.1,-12.341,0.0339,201.467,0.17,44,9,1,2
"['blues rock', 'british blues', 'classic rock', 'classic uk pop', 'country rock', 'soft rock']",Climax Blues Band,0.19612,0.585,235843,0.70775,0.25318275,0.28455,-9.3255,0.05775,121.72075,0.56,42.25,7,1,8
"['dance rock', 'new romantic', 'new wave pop', 'synthpop']",Climie Fisher,0.244,0.5815,277293.5,0.68,0.0002604,0.154,-10.762,0.02865,101.043,0.7475,54.5,9,1,4
"['country', 'country road', 'country rock']",Clint Black,0.318674576,0.617661017,208757.9492,0.524932203,0.000596242,0.247861017,-10.13718644,0.032488136,116.2845254,0.542983051,39.06779661,7,1,59
['classic soundtrack'],Clint Eastwood,0.863,0.481666667,220324.6667,0.226166667,0.301114143,0.1527,-15.17466667,0.034633333,95.37066667,0.405666667,23.66666667,6,1,6
[],Clint Holmes,0.431,0.704,172747,0.681,0,0.11,-7.4,0.0343,125.209,0.927,29,5,1,2
"['british soundtrack', 'compositional ambient', 'scorecore', 'soundtrack']",Clint Mansell,0.852333333,0.388,206762.1667,0.181866667,0.932833333,0.096833333,-17.77666667,0.040766667,72.044,0.110116667,52.5,7,0,6
"['indie cafe pop', 'pop']",Clinton Kane,0.609333333,0.533666667,185788.6667,0.519666667,0,0.133666667,-7.774,0.0548,108.5513333,0.400333333,72,2,1,6
[],Clinton Sundberg,0.982,0.308,250600,0.124,0.00457,0.105,-18.604,0.042,79.904,0.177,7,0,1,2
['french synthpop'],Clio,0.0856,0.804,340733,0.881,0.0384,0.0522,-4.369,0.0389,120.067,0.96,35,0,1,1
"['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']",Clipse,0.2234,0.7126,249308.4667,0.788666667,4.97E-05,0.20264,-4.2956,0.241306667,117.1480667,0.6528,46.8,11,1,15
[],Clive Griffin,0.5995,0.1915,260627,0.2535,9.50E-06,0.0991,-12.7535,0.03295,66.9995,0.11,43,8,1,4
['library music'],Clive Richardson,0.9485,0.312,203739,0.274,0.899,0.089,-16.075,0.03525,116.6955,0.29255,0,2,1,4
[],Clone,0.00314,0.54,571987,0.937,0.853,0.492,-6.632,0.047,145.013,0.301,0,10,0,2
"['deep disco', 'disco', 'post-disco']",Cloud One,0.008669,0.62275,413656.75,0.685,0.273250273,0.1668,-11.14975,0.0635,128.136,0.791,30,9,1,8
[],Club Deportivo Universidad Católica,0.709,0.403,146100,0.626,0.0284,0.19,-8.02,0.0365,121.806,0.804,6,0,1,2
"['electro', 'freestyle', 'funk', 'new jack swing', 'quiet storm', 'urban contemporary']",Club Nouveau,0.149157143,0.771285714,307175.2857,0.631142857,1.02E-05,0.136071429,-10.01628571,0.0839,125.0514286,0.740857143,35.42857143,0,1,14
"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop']",Clue,0.0129,0.608,251640,0.76,0,0.332,-5.851,0.242,168.211,0.366,58,4,0,1
"['ambient', 'art rock', 'berlin school', 'compositional ambient', 'drone', 'experimental', 'experimental rock', 'fourth world', 'industrial', 'krautrock', 'post-punk']",Cluster,0.615818182,0.590181818,300911.5455,0.305445455,0.907,0.234627273,-17.98281818,0.043436364,129.3219091,0.358418182,33.81818182,10,1,11
"['alternative metal', 'alternative rock', 'funk metal', 'hard rock', 'rock', 'stoner metal', 'stoner rock']",Clutch,0.102675429,0.468428571,255410.5,0.799785714,0.056982264,0.308578571,-6.964,0.0608,116.2664286,0.550714286,41.28571429,9,1,28
['background music'],Clyde Boudreaux,0.993,0.133,151750,0.00512,0.851,0.0954,-33.295,0.038,67.818,0.0495,70,9,1,2
"['cali rap', 'hyphy', 'oakland hip hop', 'west coast rap', 'west coast trap']",Clyde Carson,0.0995,0.813,220987,0.523,2.08E-06,0.273,-6.584,0.0658,101.068,0.158,53,8,1,1
[],Clyde Dunn,0.769666667,0.488666667,255241.6667,0.229466667,0.252688033,0.146666667,-16.54933333,0.039333333,124.3973333,0.434,9,5,0,3
"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",Clyde McPhatter,0.556,0.5715,165053.5,0.2105,0.001398,0.108,-13.546,0.03655,62.8285,0.473,45.5,7,1,2
[],Clyde Rogers,0.987,0.413,193907,0.218,0.913,0.0996,-12.858,0.0307,78.534,0.381,19,1,1,1
['glitchcore'],Cmten,0.218,0.682,147000,0.722,0,0.166,-3.352,0.113,159.992,0.944,73,6,1,1
[],Co of Tre +6,0.008373333,0.791666667,262538,0.747666667,0,0.275333333,-5.883666667,0.393,144.8286667,0.658,34,11,0,3
"['alternative metal', 'industrial metal', 'industrial rock', 'nu metal', 'rap metal', 'rap rock']",Coal Chamber,0.008751667,0.5175,228795.5,0.851,0.1945295,0.2547,-5.6565,0.0819,141.4536667,0.362666667,47,6,1,12
"['electropop', 'indie pop', 'indie poptimism', 'indie rock', 'modern alternative rock', 'modern rock']",Coast,0.123,0.939,240973,0.462,0.00251,0.111,-5.635,0.0507,102.173,0.374,42,8,1,2
"['electropop', 'indie pop', 'indie poptimism', 'indie rock', 'modern alternative rock', 'modern rock']",Coast Modern,0.084393333,0.693666667,216751.3333,0.788666667,0.000900653,0.078333333,-5.031333333,0.041533333,121.9676667,0.599,59.33333333,7,1,6
[],Cobby Supreme,0.00451,0.648,253827,0.641,0,0.472,-6.624,0.346,134.004,0.377,51,10,0,1
"['folk punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', ""punk 'n' roll"", 'skate punk']",Cobra Skulls,0.741,0.654,168120,0.486,0,0.0977,-9.473,0.0278,81.7,0.373,41,0,1,2
"['dance pop', 'neon pop punk', 'pop punk', 'post-teen pop']",Cobra Starship,0.021592,0.6178,189490.4,0.8613,6.71E-07,0.25459,-4.7544,0.08292,134.9829,0.6504,49.5,7,0,10
['vapor trap'],Cochise,0.0221,0.734,149145,0.692,0,0.224,-6.227,0.0555,77.994,0.348,76,2,0,2
"['ccm', 'christian pop']",Cochren & Co.,0.192,0.574,176703,0.688,0,0.185,-6.027,0.0396,90.071,0.461,58,11,1,2
"['dance rock', 'heartland rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",Cock Robin,0.439,0.704,257320,0.524666667,0.006529333,0.0933,-11.28366667,0.032366667,114.8983333,0.720333333,48,11,1,6
"['oi', 'punk', ""punk 'n' roll"", 'ska']",Cock Sparrer,0.036048,0.397,179139.9,0.8571,9.85E-05,0.15379,-4.8676,0.05806,159.5576,0.6392,36.6,9,1,20
"['oi', 'punk', 'ska']",Cockney Rejects,0.0652,0.227,204213,0.969,0,0.664,-4.115,0.111,185.747,0.354,25,2,1,2
[],Cocktail de Nervios,0.0328,0.679,208419,0.397,0.0119,0.0982,-12.153,0.0329,99.829,0.551,1,2,0,2
"['escape room', 'hyperpop']",Coco & Clair Clair,0.0294,0.632,170638,0.579,0.000918,0.115,-11.053,0.102,104.994,0.164,60,5,1,2
[],Coco Jones,0.09785,0.5915,219366.5,0.914,4.74E-06,0.2365,-5.7485,0.12435,112.023,0.5025,48.5,2,1,2
[],Coco Owino,0.217,0.721,180213,0.539,0.00257,0.419,-8.726,0.362,81.971,0.377,52,11,1,1
"['art pop', 'folktronica', 'freak folk', 'new weird america']",CocoRosie,0.313,0.513,290187,0.498,4.06E-06,0.444,-7.929,0.0531,67.469,0.0787,44,0,0,2
"['dancehall', 'lovers rock', 'old school dancehall', 'reggae', 'roots reggae']",Cocoa Tea,0.0245,0.825,244573,0.353,0,0.0843,-11.294,0.0616,82.057,0.763,38,0,1,2
"['indie pop', 'la indie', 'stomp and holler']",Coconut Records,0.464,0.532,210106,0.597,0.000123,0.0643,-6.109,0.0261,80.031,0.345,59,10,1,2
"['alternative rock', 'art pop', 'art rock', 'dance rock', 'dream pop', 'ethereal wave', 'melancholia', 'new wave', 'scottish indie', 'shoegaze']",Cocteau Twins,0.189492693,0.389529762,232887.8869,0.6347125,0.29384069,0.184443452,-9.758511905,0.041600595,129.0118869,0.366664286,37.125,0,1,168
[],Coda,0.0938,0.363,278126.5,0.6965,0,0.19975,-6.6085,0.0484,135.2005,0.4115,65.5,3,1,4
[],Codallo's Top Hatters Orchestra,0.994,0.417,184640,0.275,0.926,0.0743,-13.541,0.0459,84.829,0.395,1,2,1,2
"['british post-rock', 'instrumental post-rock', 'post-rock']",Codes In The Clouds,0.00468,0.462,112720,0.249,0.896,0.108,-14.157,0.0315,106.039,0.0481,50,7,1,2
"['beatboxing', 'social media pop']",Codfish,0.45,0.619,132081,0.468,0,0.127,-6.57,0.245,83.198,0.766,67,5,0,2
"['anthem worship', 'ccm', 'christian music', 'christian pop', 'world worship', 'worship']",Cody Carnes,0.094233333,0.381666667,453683.6667,0.496,6.93E-06,0.139533333,-7.809333333,0.0344,140.0023333,0.190333333,65,11,1,3
['funk'],Cody Chesnutt,0.3605,0.7485,204573,0.755,4.15E-06,0.0948,-4.619,0.19335,156.876,0.9655,50.5,7,1,4
"['modern southern rock', 'outlaw country', 'texas country']",Cody Jinks,0.114813444,0.582555556,244360.2778,0.600722222,0.00792519,0.143127778,-6.498833333,0.036122222,115.2827778,0.456833333,55.5,7,1,36
"['contemporary country', 'country road', 'texas country']",Cody Johnson,0.251778929,0.546642857,227114.4286,0.651392857,7.79E-05,0.1633,-5.880678571,0.031610714,124.3637857,0.49575,53.39285714,2,1,56
"['australian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",Cody Simpson,0.00847,0.657,196787,0.828,0,0.326,-5.544,0.0728,115.954,0.566,73,5,1,2
[],Coffee Shower,0.0299,0.693,206907,0.857,3.18E-05,0.117,-5.09,0.0984,129.888,0.77,0,4,1,2
['worship'],Coffey Anderson,0.14,0.501,207987,0.743,6.56E-06,0.251,-5.789,0.037,156.036,0.325,67,0,1,2
"['alternative metal', 'emo', 'pop punk', 'screamo']",Coheed and Cambria,0.038706444,0.433481481,308548.1481,0.890481481,0.00028495,0.207444444,-5.278333333,0.128533333,138.9442222,0.493962963,44.59259259,11,1,54
['trap queen'],Coi Leray,0.00391,0.871,178720,0.751,0,0.0853,-8.042,0.0788,139.984,0.787,62,6,0,1
[],Coko,0.133566667,0.640666667,262391,0.683333333,6.68E-05,0.322333333,-4.978333333,0.040933333,109.0866667,0.449,41.66666667,7,1,3
['jam band'],Col. Bruce Hampton & The Aquarium Rescue Unit,0.022,0.555,285573,0.809,0.219,0.977,-13.029,0.0374,108.347,0.651,31,2,1,2
"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",Colbie Caillat,0.331201333,0.604666667,227776,0.559366667,7.67E-08,0.14976,-7.088266667,0.032906667,124.7216667,0.438533333,57.86666667,1,1,30
"['pop rap', 'urban contemporary']",Colby O'Donis,0.043383333,0.801,253955.3333,0.7575,2.84E-05,0.169333333,-4.887833333,0.04195,120.9943333,0.649833333,61.33333333,1,0,6
"['permanent wave', 'pop']",Cold,0.101874544,0.447,224776.3333,0.774444444,5.13E-05,0.1554,-5.884111111,0.059066667,134.3008889,0.267111111,43.44444444,8,1,18
"['dark post-punk', 'grave wave', 'metropopolis', 'nu gaze']",Cold Cave,8.66E-05,0.47,337573,0.956,0.847,0.0797,-2.669,0.0421,104.998,0.714,46,8,0,2
"['australian pop', 'australian rock']",Cold Chisel,0.129566667,0.525333333,241625.1667,0.8485,6.13E-07,0.180683333,-3.146,0.07345,130.748,0.684,56.83333333,9,1,12
"['dark trap', 'emo rap', 'glitchcore', 'sad rap', 'underground hip hop']",Cold Hart,0.0411,0.597,178653,0.648,0,0.178666667,-7.148333333,0.043966667,81.31333333,0.264666667,70.33333333,0,1,3
"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'piano rock', 'rock', 'stomp and holler']",Cold War Kids,0.01444,0.44225,210246.75,0.81,0.138793098,0.36125,-3.5515,0.053275,102.36975,0.46025,57.5,2,1,8
"['permanent wave', 'pop']",Coldplay,0.235917815,0.447344371,265740.2517,0.579886093,0.144916978,0.170463576,-8.317,0.035401987,127.2812517,0.237225166,61.45695364,5,1,151
[],Coldway,0.000466,0.588,230740,0.867,0.00448,0.224,-4.136,0.0309,127.965,0.365,0,1,1,2
[],Cole Alexander,0.0149,0.581,189703,0.746,0.000276,0.594,-5.495,0.0422,101.881,0.455,57,10,0,2
"['adult standards', 'tin pan alley']",Cole Porter,0.872348837,0.480325581,180851.1395,0.261239535,0.089068433,0.293976744,-13.61037209,0.111746512,115.1361163,0.504567442,5.139534884,10,1,43
"['contemporary country', 'country', 'country road', 'modern country rock']",Cole Swindell,0.175650526,0.521105263,200140.8947,0.737894737,4.09E-06,0.172084211,-4.532684211,0.034642105,121.2915263,0.465052632,62.52631579,9,1,19
"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'stride', 'swing', 'vocal jazz']",Coleman Hawkins,0.893290323,0.559333333,280864.7957,0.238776344,0.524206978,0.141323656,-14.20536559,0.04807957,107.3513763,0.48992043,19.04301075,7,1,93
['jazz quartet'],Coleman Hawkins Quartet,0.89575,0.4115,302023.25,0.13885,0.13595,0.096225,-18.896,0.042275,116.18175,0.289,18.25,5,1,8
[],Coleman Hawkins' All Star Octet,0.948,0.764,176787,0.301,0.889,0.111,-14.472,0.121,111.8,0.89,1,7,0,2
"['canadian pop', 'indie poptimism']",Coleman Hell,0.0621,0.733,213707,0.565,0.000324,0.104,-8.515,0.0367,120.006,0.35,56,0,1,2
[],Coleman Trapp,0.00118,0.424,197486,0.921,0.00817,0.328,-3.174,0.0427,174.986,0.0973,66,4,0,2
['deep house'],Colette,0.946826087,0.661782609,442883.3478,0.101526087,0.035806361,0.162513043,-20.63052174,0.894565217,99.73073913,0.367695652,0,0,1,23
['classic uk pop'],Colin Blunstone,0.727333333,0.339333333,227244.3333,0.254633333,0.000646667,0.116333333,-14.49833333,0.0376,119.0456667,0.381333333,32.33333333,9,1,6
['hollywood'],Colin Firth,0.246,0.635,177627,0.459,0,0.259,-7.343,0.0244,96.056,0.433,63,7,1,1
[],Colin Gordon-Farleigh,0.148,0.491,218305,0.384,0.00314,0.185,-10.085,0.0247,103.996,0.502,0,4,1,2
[],Colin Hay,0.7484,0.576,272117.2,0.3594,0.096053326,0.12388,-12.6524,0.03808,112.1636,0.4052,48.8,7,1,10
[],Colin Horsley,0.993,0.331,608493,0.0637,0.856,0.183,-20.245,0.0431,76.653,0.249,2,3,1,1
"['blues rock', 'canadian blues', 'classic canadian rock', 'electric blues', 'modern blues']",Colin James,0.121,0.568,278173,0.877,0.000173,0.0874,-9.506,0.0339,137.311,0.585,39,11,1,2
['soul flow'],Colin Munroe,0.541,0.535,235921,0.696,0.00521,0.63,-7.181,0.0901,91.002,0.213,49,5,0,2
['milwaukee indie'],Collections Of Colonies Of Bees,0.691,0.803,219375,0.431,0.000699,0.106,-10.817,0.0335,103.948,0.212,61,8,1,2
"['alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",Collective Soul,0.152700053,0.571157895,229423.2632,0.690105263,0.020405058,0.144578947,-8.417473684,0.039368421,119.1201053,0.585210526,45.42105263,11,1,38
[],Colleen O'Connor,0.84675,0.43875,209319.75,0.349,0.001078633,0.20125,-11.5275,0.136375,118.023,0.4955,25.25,0,1,4
"['british choir', 'cambridge choir', 'choral']",College,0.744,0.706,267693,0.443,0.555,0.162,-8.422,0.0349,112.001,0.376,60,10,1,2
[],College & Electric Youth,0.834,0.719,267860,0.431,0.739,0.145,-9.226,0.0357,112.004,0.378,53,10,1,2
['baroque ensemble'],Collegium Instrumentale Brugense,0.988,0.109,256200,0.0414,0.114,0.106,-25.91,0.0482,82.111,0.0367,50,5,1,1
"['dancehall', 'jawaiian', 'modern reggae', 'reggae fusion']",Collie Buddz,0.088766667,0.638333333,215212.3333,0.769833333,0.000212017,0.19395,-5.848833333,0.223566667,124.3233333,0.728166667,51,1,1,12
"['arkansas country', 'country', 'country road', 'country rock']",Collin Raye,0.553668421,0.623,219645.6053,0.5095,1.15E-06,0.148263158,-8.342184211,0.036092105,121.2458684,0.495842105,37.63157895,0,1,38
"['ecm-style jazz', 'sitar']",Collin Walcott,0.996,0.301,139000,0.00249,0.19,0.0641,-34.366,0.0636,68.434,0.793,40,4,1,2
[],Colm Feore,0.705,0.348,219307,0.222,0,0.122,-12.379,0.0569,84.001,0.5,46,8,1,1
"['hollywood', 'show tunes', 'west end']",Colm Wilkinson,0.900529412,0.326882353,227293.9412,0.159435294,0.027265695,0.241352941,-18.63817647,0.052805882,91.01258824,0.159682353,26.94117647,9,1,17
"['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican']",Colmillo Norteño,0.581666667,0.683333333,173173.3333,0.799333333,4.73E-06,0.225666667,-4.577333333,0.066566667,151.5046667,0.961666667,56.33333333,7,1,6
[],Cologne Radio Chorus,0.9606,0.3257,213914.6,0.2504,0.098321322,0.4898,-15.0975,0.05271,100.1439,0.15229,0,4,1,10
['radio symphony'],Cologne Radio Symphony Orchestra,0.963,0.313727273,224470.2727,0.236818182,0.09198302,0.456272727,-15.34763636,0.051645455,98.13127273,0.143927273,0,10,1,11
"['chicago house', 'post-disco']",Colonel Abrams,0.0379,0.791,407067,0.835,0.242,0.0528,-8.669,0.0519,116.928,0.842,30,4,0,1
[],Colonne Symphony Orchestra,0.963666667,0.184,460569,0.156933333,0.605666667,0.1529,-18.87766667,0.042066667,77.45966667,0.073666667,0,6,1,6
"['indie cafe pop', 'indie pop', 'indie poptimism', 'indiecoustica', 'modern alternative rock', 'modern rock', 'stomp and holler']",Colony House,0.036666667,0.428333333,192675.6667,0.770666667,1.09E-06,0.107666667,-5.285333333,0.054166667,139.3343333,0.470666667,60.33333333,3,1,6
"['boy band', 'new jack swing', 'r&b', 'urban contemporary']",Color Me Badd,0.1636,0.589333333,250526.3333,0.574333333,2.51E-05,0.10632,-8.474933333,0.0673,142.1528667,0.5052,49.6,6,1,15
"['blues rock', 'british jazz', 'funeral doom', 'jazz rock', 'progressive rock', 'psychedelic rock', 'symphonic rock']",Colosseum,0.0211,0.401,264507,0.98,3.37E-05,0.152,-5.031,0.333,115.302,0.289,29,1,1,2
"['new wave', 'uk post-punk']",Colourbox,0.167,0.567,277093,0.602,2.37E-05,0.224,-10.552,0.0283,109.462,0.708,28,7,1,2
"['contemporary country', 'country', 'country rap', 'country road', 'modern country rock', 'redneck']",Colt Ford,0.139432121,0.629333333,228203.1515,0.714787879,1.33E-06,0.157072727,-6.266909091,0.084151515,134.1684545,0.59809697,51.33333333,7,1,33
"['canadian americana', 'canadian contemporary country', 'new americana', 'outlaw country', 'saskatchewan indie']",Colter Wall,0.738588235,0.574588235,191963.4118,0.293058824,0.274428447,0.109258824,-12.95682353,0.044376471,114.0855294,0.500941176,59.82352941,7,1,17
"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",Colton Dixon,0.38126,0.4335,225980,0.63,6.00E-07,0.17045,-6.419,0.0327,78.9085,0.3635,48.5,10,1,4
[],Columbia Broadcasting Concert Orchestra,0.9575,0.31525,221670,0.2195,0.095156975,0.114325,-13.60775,0.03715,107.21675,0.35775,0,7,1,8
[],Columbia Chamber Orchestra,0.935333333,0.370666667,477489,0.177666667,0.144866667,0.2129,-16.62433333,0.0415,115.3376667,0.3474,0,7,1,6
[],Columbia Concert Orchestra,0.954972222,0.280972222,185406.9722,0.222372222,0.02817468,0.208027778,-14.76663889,0.04095,95.88025,0.241083333,0.083333333,7,1,72
[],Columbia Jazz Combo,0.8868,0.556,165557.4,0.20834,0.768,0.1514,-17.618,0.06434,153.4212,0.5736,1.8,7,1,10
['orchestra'],Columbia Orchestra,0.8944,0.4074,412602.7,0.2308,0.30268,0.15212,-15.8337,0.04116,111.1151,0.5085,0,0,1,10
[],Columbia Studio Orchestra,0.7805,0.318,194660,0.5935,0.058335,0.5065,-9.8025,0.1037,103.301,0.4015,13,7,1,2
['orchestra'],Columbia Symphony Orchestra,0.928645333,0.302876,309151.1667,0.200527568,0.606446331,0.228100533,-19.654944,0.046378933,104.468632,0.218309733,4.68,0,1,750
[],Columbia Wind Ensemble,0.8615,0.2815,359633.5,0.2655,0.00187056,0.2575,-15.563,0.14145,124.92,0.25715,0,10,1,2
"['chillwave', 'indietronica', 'vaporwave']",Com Truise,0.434,0.615,246004.5,0.497,0.709,0.285,-8.5225,0.1219,127.7115,0.5255,50,11,1,4
"['anti-folk', 'indie dream pop', 'indie garage rock', 'lo-fi indie', 'north carolina indie']",Coma Cinema,0.00849,0.375,109610,0.711,4.69E-05,0.102,-3.554,0.0399,106.902,0.377,48,9,1,2
['hard minimal techno'],Comah,0.00422,0.801,374769,0.938,0.927,0.0984,-8.256,0.0569,130.031,0.52,0,4,1,2
"['aggrotech', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",Combichrist,3.28E-06,0.492,285667,0.947,0.756,0.319,-5.97,0.0433,120.036,0.212,45,1,1,2
"['canadian hardcore', 'canadian punk', 'hardcore punk', 'melodic hardcore', 'melodic metalcore', 'straight edge']",Comeback Kid,0.000232,0.453,197227,0.957,1.87E-05,0.151,-4.025,0.0481,107.668,0.352,49,1,1,2
